utt_id	text
16_6351_4_161_01_220111-124624_bem_5da_elicit_2	These children really like playing outside because they always play in their houses.
16_6403_0_161_01_220111-163115_bem_5da_elicit_0	A man with a black cap and a blue shirt is taking pictures.
16_6403_2_161_01_220111-163115_bem_5da_elicit_1	Is this man in town just visiting or he is just taking pictures of the people who have called him?
16_6403_4_161_01_220111-163115_bem_5da_elicit_2	That's good because this town is well known.
16_6440_0_161_01_220111-174408_bem_5da_elicit_0	Two men and a woman are standing in a place where there are a lot of people.
16_6440_2_161_01_220111-174408_bem_5da_elicit_1	Are they at the station or they are waiting for something?
16_6440_4_161_01_220111-174408_bem_5da_elicit_2	One man has a black bag on his back.
16_7502_0_161_01_170101-042724_bem_74d_elicit_0	My friend, this white man is jumping into the river and he is wearing a red swimming short, does he know how to swim?
16_7502_2_161_01_170101-042724_bem_74d_elicit_1	no it's small, it's not a boat, maybe it's just a tree, if it's a pendant how many people are there?
16_7502_4_161_01_170101-042724_bem_74d_elicit_2	That's true, this river is very big and it's scary and at the end there are buildings and green trees.
16_7584_0_161_01_211109-102618_bem_74d_elicit_0	Two big dogs, a black one and a red one are running for something.
16_7584_2_161_01_211109-102618_bem_74d_elicit_1	Yes it is true and behind the dogs there is a green tree.
16_7584_4_161_01_211109-102618_bem_74d_elicit_2	Obviously they are not running very fast because they are tired.
16_7599_0_161_01_211109-110327_bem_74d_elicit_0	A man is sitted with his legs stretched out while talking on his phone.
16_7599_2_161_01_211109-110327_bem_74d_elicit_1	Have you ever done something like this? This white man is wearing a green shirt and a red hat.
16_7599_4_161_01_211109-110327_bem_74d_elicit_2	Yes you are right, I'm sure it's a young man.
16_7606_0_161_01_211109-114215_bem_74d_elicit_0	This white man has lifted a bicycle and is jumping over a white board.
16_7606_2_161_01_211109-114215_bem_74d_elicit_1	That's true, he is even wearing a helmet to protect him in case he falls.
16_7606_4_161_01_211109-114215_bem_74d_elicit_2	He looks like he is still strong, he is not tired.
16_7620_0_161_01_211109-121957_bem_74d_elicit_0	A grey dog is running in a sandy ground.
16_7620_2_161_01_211109-121957_bem_74d_elicit_1	You have spoken the truth because behind this dog there is another dog that is coming running.
16_7620_4_161_01_211109-121957_bem_74d_elicit_2	Yes they are well trained and they are very clever because they know what they are doing.
16_7712_0_161_01_211109-170022_bem_74d_elicit_0	Men are fighting for the ball in the ground.
16_7712_2_161_01_211109-170022_bem_74d_elicit_1	No they are not on flowers.
16_7712_4_161_01_211109-170022_bem_74d_elicit_2	Yes and there are other people watching this game.
16_7725_0_161_01_211109-172121_bem_74d_elicit_0	A woman is laying down covering her face with a cloth.
16_7725_2_161_01_211109-172121_bem_74d_elicit_1	Yes it can be like that and he is leaning his head on the metal beads.
16_7725_4_161_01_211109-172121_bem_74d_elicit_2	Yes I have seen, maybe this woman is just passing time here.
16_6205_1_162_02_220104-170748_bem_15f_elicit_0	Is this man the owner of this shop or he is just an employee?
16_6205_3_162_02_220104-170748_bem_15f_elicit_1	And his meat looks very nice. Doesnt this man have workers?
16_6285_1_162_02_220108-184252_bem_9fd_elicit_0	Is this the same competition that happens every year where people come from different places to compete?
16_6285_3_162_02_220108-184252_bem_9fd_elicit_1	This place looks very nice looking at the buildings.
16_6293_1_162_02_220108-191512_bmb_9fd_elicit_0	Is this the child or the grandchild?
16_6293_3_162_02_220108-191512_bmb_9fd_elicit_1	There is a building behind them, is that where they stay?
16_6351_1_162_02_220109-212622_bem_9fd_elicit_0	Are these children alone or they are with an adult?
16_6351_3_162_02_220109-212622_bem_9fd_elicit_1	These children are very happy, two children are wearing white clothes and one girl is wearing a red dress.
16_6403_1_162_02_220110-104532_bem_9fd_elicit_0	There is a yellow car in this place.
16_6403_3_162_02_220110-104532_bem_9fd_elicit_1	This man is really happy to be in a city with such big buildings.
16_6440_1_162_02_220110-112952_bem_9fd_elicit_0	One man is dressed in black and the other man is dressed in red together with the woman.
16_6440_3_162_02_220110-112952_bem_9fd_elicit_1	They are waiting for buses to come and pick them up.
16_7502_1_162_02_211109-161622_bem_eab_elicit_0	Obviously he knows how to swim and he is wearing a red swimming short.
16_7502_3_162_02_211109-161622_bem_eab_elicit_1	They look like they are three and the river looks very big.
16_7584_1_162_02_211110-113146_bem_eab_elicit_0	It looks like they were playing with the ball.
16_7584_3_162_02_211110-113146_bem_eab_elicit_1	Maybe it's the fur that's why they look so big
16_7599_1_162_02_211110-122141_bem_eab_elicit_0	He looks very happy and he has put his legs on top of the metal bar.
16_7599_3_162_02_211110-122141_bem_eab_elicit_1	I have done a lot of nice things especially when I am tired.
16_7606_1_162_02_211110-135808_bem_eab_elicit_0	It looks like he was riding a bicycle in the bush and then he found a plank blocking the road and he lifted the bicycle so that he can jump.
16_7606_3_162_02_211110-135808_bem_eab_elicit_1	Does it look like he is very tired because he is tired of riding the bicycle?
16_7620_1_162_02_211110-142810_bem_eab_elicit_0	It plays a game of chasing the dog in the ground.
16_7620_3_162_02_211110-142810_bem_eab_elicit_1	Obviously these dogs run very fast, the one in front looks like it is running very fast.
16_7712_1_162_02_211110-181714_bem_eab_elicit_0	they are fighting over flowers and the shirts they are wearing have numbers on the back
16_7712_3_162_02_211110-181714_bem_eab_elicit_1	The man has folded his legs.
16_7725_1_162_02_211110-185129_bem_eab_elicit_0	It looks like he is covering his face with a cloth because it is very sunny.
16_7725_3_162_02_211110-185129_bem_eab_elicit_1	He is sleeping on a black plank.
17_6455_2_171_01_220111-094603_bem_9fd_elicit_1	It looks like the people behind the dog are the ones who made it run.
17_6461_0_171_01_220111-095402_bem_9fd_elicit_0	A man is standing with a white short and a blue shirt.
17_6461_4_171_01_220111-095402_bem_9fd_elicit_2	There is also a white skinned woman wearing white clothes.
17_6533_0_171_01_220111-222532_bem_9fd_elicit_0	A man and a woman are sitting down.
17_6533_4_171_01_220111-222532_bem_9fd_elicit_2	The woman is wearing black clothes with white hair.
17_6539_0_171_01_220111-223752_bem_9fd_elicit_0	A white man is lying down.
17_6539_4_171_01_220111-223752_bem_9fd_elicit_2	Yes and he has put his shoes and a black bag on the ground.
17_6548_0_171_01_220111-224409_bem_9fd_elicit_0	A white skinned man is standing in a store
17_6548_4_171_01_220111-224409_bem_9fd_elicit_2	That is why this man in the shop is very prepared.
17_6550_0_171_01_220111-224603_bem_9fd_elicit_0	Different people are walking.
17_6550_4_171_01_220111-224603_bem_9fd_elicit_2	There is a blue cloth in the roof and there are clothes shops.
17_6582_0_171_01_220112-210753_bem_9fd_elicit_0	A man is sited in a barber shop with oil on his neck.
17_6582_4_171_01_220112-210753_bem_9fd_elicit_2	I don't know woman, you just know men are funny, maybe the owner doesn't like it.
17_6601_2_171_01_220114-135344_bem_9fd_elicit_1	It looks like she has a lot of problems and she doesn't know what to do.
17_6601_4_171_01_220114-135344_bem_9fd_elicit_2	It looks like he is going to see his friend who is in the shop behind this wall.
17_6630_0_171_01_220114-143253_bem_9fd_elicit_0	Two men are crossing the river in the evening.
17_6630_2_171_01_220114-143253_bem_9fd_elicit_1	It looks like they have finished fishing and they are going back to the other side.
17_6630_4_171_01_220114-143253_bem_9fd_elicit_2	Yes I believe that is why they have come out because they have seen that it is dark.
17_6682_4_171_01_220115-101934_bem_9fd_elicit_2	Yes these are the teams, it looks like they have tied the ball.
17_7795_0_171_01_211109-062601_bem_947_elicit_0	A white man is sitting with a dog.
17_7795_2_171_01_211109-062601_bem_947_elicit_1	And this man has put the dog on his back.
17_7795_4_171_01_211109-062601_bem_947_elicit_2	Yes and in front of the man and the dog there is a small tree.
17_7800_0_171_01_211109-063759_bem_947_elicit_0	Two dogs are playing in snow.
17_7800_2_171_01_211109-063759_bem_947_elicit_1	Yes because one is in front and the other one is behind.
17_7800_4_171_01_211109-063759_bem_947_elicit_2	I agree and the dog behind is slimmer than the one in front.
17_7804_0_171_01_211109-071211_bem_947_elicit_0	A male dog is climbing a mountain.
17_7804_2_171_01_211109-071211_bem_947_elicit_1	This place looks like a bush.
17_7804_4_171_01_211109-071211_bem_947_elicit_2	Yes I agree because this dog looks tired.
17_7889_0_171_01_211110-055411_bem_947_elicit_0	A lady is playing a musical instrument.
17_7889_2_171_01_211110-055411_bem_947_elicit_1	It looks like he knows how to play the guitar.
17_7889_4_171_01_211110-055411_bem_947_elicit_2	The music they are playing is dark and the lights are on.
17_7893_0_171_01_211110-055950_bem_947_elicit_0	A white old man is sitting on a chair.
17_7893_2_171_01_211110-055950_bem_947_elicit_1	This man has a lot of white beards.
17_7893_4_171_01_211110-055950_bem_947_elicit_2	Behind him there is a river and besides him there is a tree.
17_7900_0_171_01_211110-061229_bem_947_elicit_0	A dog is jumping over a metal bar in the ground.
17_7900_2_171_01_211110-061229_bem_947_elicit_1	There are white ladies sitting on the chairs.
17_7900_4_171_01_211110-061229_bem_947_elicit_2	These ladies are looking at and judging the dog's behaviour.
17_7930_0_171_01_211110-071851_bem_947_elicit_0	Two male dogs are playing in the grass.
17_7930_2_171_01_211110-071851_bem_947_elicit_1	A white dog is in front and it has something yellow in its mouth.
17_7930_4_171_01_211110-071851_bem_947_elicit_2	Yes it is true and these two dogs are in an area with a lot of leaves.
17_7932_0_171_01_211110-072346_bem_947_elicit_0	Cars and people are passing in the same city.
17_7932_2_171_01_211110-072346_bem_947_elicit_1	I think this policeman is trying to sweat so that he doesn't get hurt.
17_7932_4_171_01_211110-072346_bem_947_elicit_2	There are tall buildings that look like houses where this policeman is standing.
17_7948_0_171_01_211110-075150_bem_947_elicit_0	Two white gentlemen are standing.
17_7948_2_171_01_211110-075150_bem_947_elicit_1	Yes it is true and one has a rope in his neck.
17_7948_4_171_01_211110-075150_bem_947_elicit_2	It looks like these men are looking at something.
17_7959_0_171_01_211110-081446_bem_947_elicit_0	Two old men are in the river in the afternoon.
17_7959_2_171_01_211110-081446_bem_947_elicit_1	Yes every man is on his boat.
17_7959_4_171_01_211110-081446_bem_947_elicit_2	It looks like the other man is on the red boat.
17_7965_0_171_01_211110-082611_bem_947_elicit_0	A white lady is standing next to a wall
17_7965_2_171_01_211110-082611_bem_947_elicit_1	It looks like there are people who are with her who are making her happy.
17_7965_4_171_01_211110-082611_bem_947_elicit_2	Additionally, she has long hair on her head and it is night time.
17_6455_1_172_02_220112-001904_bem_5da_elicit_0	There is mud in the area where the dog is running.
17_6455_3_172_02_220112-001904_bem_5da_elicit_1	Yes they have thrown a toy that the dog likes that is why the dog is running.
17_6461_1_172_02_220112-002721_bem_5da_elicit_0	This same man is wearing a ring and he is removing something from the pocket of his short.
17_6461_3_172_02_220112-002721_bem_5da_elicit_1	Yes this man has come to buy something.
17_6533_1_172_02_220112-121951_bem_5da_elicit_0	It looks like it is dark where they are.
17_6533_3_172_02_220112-121951_bem_5da_elicit_1	The man is wearing a red headsock, glasses, a black shirt and a grey short.
17_6539_1_172_02_220112-122616_bem_5da_elicit_0	He has a paper in his hands.
17_6539_3_172_02_220112-122616_bem_5da_elicit_1	He is wearing a green military uniform.
17_6548_1_172_02_220112-123521_bem_5da_elicit_0	He is wearing a white shirt.
17_6548_3_172_02_220112-123521_bem_5da_elicit_1	Yes and it looks like they sell plates in this place.
17_6550_1_172_02_220112-123722_bem_5da_elicit_0	Does it look like this is a very big building?
17_6550_3_172_02_220112-123722_bem_5da_elicit_1	There are men and women in this place.
17_6582_1_172_02_220112-140719_bem_5da_elicit_0	Is this man just here to shave his beard, doesn't he shave his hair?
17_6582_3_172_02_220112-140719_bem_5da_elicit_1	And she has a lot of hair, could it be that she doesn't know how to do it?
17_6601_1_172_02_220112-150645_bem_5da_elicit_0	This man looks worried, what is he going through?
17_6601_3_172_02_220112-150645_bem_5da_elicit_1	Where is this man going?
17_6630_1_172_02_220112-154337_bem_5da_elicit_0	Where are these people going at this time of the night?
17_6630_3_172_02_220112-154337_bem_5da_elicit_1	That's good because it's dark, it's not good to be on the river at night.
17_6682_1_172_02_220112-181712_bem_5da_elicit_0	It looks like people have come to watch this game even though it is in the night.
17_6682_3_172_02_220112-181712_bem_5da_elicit_1	Are these the teams they like in this country?
17_7795_1_172_02_211109-130149_bem_e94_elicit_0	I agree because they are sitting on the chair in the evening.
17_7795_3_172_02_211109-130149_bem_e94_elicit_1	Yes and this man is seated besides the river.
17_7800_1_172_02_211109-131443_bem_e94_elicit_0	No, I think these dogs are chasing each other.
17_7800_3_172_02_211109-131443_bem_e94_elicit_1	These dogs seem to have come from the trees behind.
17_7804_1_172_02_211109-145715_bem_e94_elicit_0	Yes and this dog looks very happy.
17_7804_3_172_02_211109-145715_bem_e94_elicit_1	I think this dog is in the mountains.
17_7889_1_172_02_211110-120753_bem_e94_elicit_0	It looks like this lady is at a music concert.
17_7889_3_172_02_211110-120753_bem_e94_elicit_1	This musician is dressed in black.
17_7893_3_172_02_211110-131041_bem_e94_elicit_1	He is also wearing a cap on his head.
